,txId1,txId2,Time step,class_txId1,class_txId2
5415,12665166,13386671,41,2,2
5416,12788383,12806113,41,2,2
5417,12788389,12788223,41,2,2
5418,18018335,12826917,41,2,2
5419,12780647,12780542,41,2,2
5420,12678089,12780631,41,2,2
5421,13848844,34119607,41,2,2
5422,12668877,12668872,41,2,2
5423,12806516,26644547,41,2,2
5424,12787951,12787889,41,2,2
5425,12705634,13364776,41,2,2
5426,12798766,12798723,41,2,2
5427,13253160,12675011,41,2,2
5428,12781680,12987200,41,2,2
5429,12779971,12779969,41,2,1
5430,38473129,16422000,41,2,2
5431,12665059,12672859,41,2,2
5432,12701981,12780542,41,2,2
5433,12664310,12990251,41,2,2
5434,12807026,12807013,41,2,2
5435,38473514,38477383,41,2,2
5436,12669334,12806606,41,2,2
5437,13420201,13420206,41,2,2
5438,12701847,12701981,41,2,2
5439,12799167,12806113,41,2,2
5440,12689618,12689616,41,2,2
5441,13426232,12796149,41,2,2
5442,11102652,12810837,41,2,2
5443,19021065,39015483,41,2,2
5444,12804287,12811298,41,2,2
5445,12663785,12805689,41,2,2
5446,9426022,13333148,41,2,2
5447,12801569,12801574,41,2,2
5448,12786944,12983005,41,2,2
5449,12786119,12786110,41,2,2
5450,13226747,12679274,41,2,2
5451,12808041,13578982,41,2,2
5452,12780618,12780542,41,2,2
5453,12807050,12807038,41,2,2
5454,12780628,8823943,41,2,2
5455,12663820,12781074,41,2,2
5456,12709010,12709005,41,2,2
5457,12803308,12803321,41,2,2
5458,12077122,12780542,41,2,2
5459,38570057,38570081,41,2,2
5460,12663785,13358381,41,2,2
5461,12781680,12806606,41,2,2
5462,12794050,12794041,41,2,2
5463,13279899,12998526,41,2,2
5464,13266655,12780176,41,2,2
5465,12678503,13363680,41,2,2
5466,12710328,13333148,41,2,2
5467,12665054,18282809,41,2,2
5468,12807194,12807191,41,2,2
5469,13251558,12672860,41,2,2
5470,12684017,12780176,41,2,2
5471,12672854,12987200,41,2,2
5472,38484120,38484124,41,2,2
5473,12683575,12689789,41,2,2
5474,12673975,12692727,41,2,2
5475,12665053,12665008,41,2,2
5476,12661079,12781074,41,2,2
5477,12683573,12683561,41,2,2
5478,12663816,12804355,41,2,2
5479,12667591,12987200,41,2,2
5480,12683767,12683743,41,2,2
5481,12792799,12978252,41,2,2
5482,39015483,12801567,41,2,2
5483,12820841,13589003,41,2,2
5484,12788192,13578982,41,2,2
5485,13252436,12780618,41,1,2
5486,12802118,12805689,41,2,2
5487,13206361,13598193,41,2,2
5488,12701981,13364848,41,2,2
5489,12791622,12791620,41,2,2
5490,12665108,13279932,41,2,2
5491,12678444,12678438,41,2,2
5492,12791649,12984620,41,2,2
5493,12786151,12786144,41,2,2
5494,12665166,12804393,41,2,2
5495,9874094,12788389,41,2,2
5496,12665121,13029248,41,2,2
5497,12803302,12803308,41,2,2
5498,13279830,13279837,41,2,2
5499,12806706,12806606,41,2,2
5500,12685250,12781074,41,2,2
5501,12665008,12806113,41,2,2
5502,13213985,13756924,41,2,2
5503,12692727,12806606,41,2,2
5504,12673975,12672859,41,2,2
5505,12822962,12982338,41,2,2
5506,19990058,18342630,41,2,2
5507,71470056,72367456,42,2,2
5508,73427480,73427492,42,2,2
5509,70786440,72366603,42,2,2
5510,10942226,29359565,42,2,2
5511,73220479,73220440,42,2,1
5512,73232400,73405590,42,2,2
5513,3104636,72719465,42,2,2
5514,71780531,72023648,42,2,2
5515,73093659,73093813,42,2,2
5516,27529043,72748868,42,2,2
5517,71997478,71997284,42,2,2
5518,71817211,21456350,42,2,2
5519,73026031,73227485,42,2,2
5520,70766136,72667271,42,2,2
5521,26889508,72748868,42,2,2
5522,71822801,73042467,42,2,1
5523,73280082,73279924,42,2,2
5524,14782227,1876620,42,2,2
5525,73022213,73293386,42,2,2
5526,71242667,26015423,42,2,2
5527,71781238,72748868,42,2,2
5528,71469233,72020860,42,2,2
5529,72683236,73266489,42,2,2
5530,73093640,73093645,42,2,2
5531,34717366,71464875,42,2,2
5532,71758069,72029285,42,2,2
5533,70784303,71464875,42,2,2
5534,73019084,12649359,42,2,2
5535,43161721,73093659,42,2,2
5536,72301118,72628700,42,1,1
5537,30908208,73327121,42,2,2
5538,70804747,71469947,42,2,2
5539,71473508,71785237,42,2,2
5540,41782771,49381958,42,2,2
5541,72304550,73127320,42,2,2
5542,73255288,73254900,42,2,2
5543,72676869,73270743,42,2,2
5544,71822491,21456350,42,2,2
5545,72366190,47066538,42,2,2
5546,71452206,72394107,42,2,2
5547,73207648,73207645,42,2,2
5548,59614985,73347204,42,2,2
5549,72345721,73029640,42,2,2
5550,73263114,73279924,42,2,2
5551,70821619,73319273,42,2,2
5552,70813735,72753731,42,2,2
5553,71785486,21456350,42,2,2
5554,72023648,99936152,42,2,2
5555,72639751,73187971,42,2,2
5556,73093815,73093992,42,2,2
5557,72366178,73331130,42,2,2
5558,28476094,72748868,42,2,2
5559,72394110,72394107,42,2,2
5560,72639720,13339218,42,2,2
5561,3182916,68685137,42,2,2
5562,992596,7251952,42,2,2
5563,72705395,35202200,42,2,2
5564,70770310,72753731,42,2,2
5565,71154828,72342357,42,2,2
5566,71450516,71988430,42,1,1
5567,72734954,70262115,42,2,2
5568,73322404,73322410,42,2,2
5569,72307784,72651643,42,2,2
5570,73024518,73265734,42,2,2
5571,73390285,29359565,42,2,2
5572,72676611,73267674,42,2,2
5573,72029050,72719465,42,2,2
5574,1154526,73439093,42,2,2
5575,72342571,72741476,42,2,2
5576,72037984,74076761,42,2,2
5577,73027886,12649359,42,2,2
5578,72741780,35202200,42,2,2
5579,73111809,73430399,42,2,2
5580,72630340,73001046,42,1,1
5581,73435969,73435939,42,1,1
5582,72678310,73269596,42,2,2
5583,71465425,71756544,42,2,2
5584,72356893,73102693,42,2,2
5585,72336793,72745149,42,2,2
5586,71472455,72756285,42,2,2
5587,73041603,73327121,42,2,2
5588,71470682,72366373,42,2,2
5589,19468516,73449392,42,2,2
5590,34924148,35202200,42,2,2
5591,72337608,19270209,42,1,1
5592,70807051,73422960,42,2,2
5593,73333592,73333415,42,2,2
5594,73020472,73425645,42,2,2
5595,65200348,73327121,42,2,2
5596,12649359,73405590,42,2,2
5597,22808307,72342563,42,2,2
5598,71492105,72675584,42,2,2
5599,72344713,72748868,42,2,2
5600,73243718,73268173,42,2,2
5601,51481941,73316972,42,2,2
5602,59026069,72649775,42,2,2
5603,71771911,72013370,42,2,2
5604,72758083,35202200,42,2,2
5605,72310963,72650058,42,2,2
5606,71472472,72373063,42,2,2
5607,72313155,72678124,42,2,2
5608,73325497,1720404,42,2,2
5609,73077092,73390319,42,2,2
5610,73127308,73303336,42,2,2
5611,72341904,72748868,42,2,2
5612,5427127,73005229,42,2,2
5613,71540013,21456350,42,2,2
5614,73390509,32844990,42,2,2
5615,72015849,73436475,42,2,1
5616,73395924,73394099,42,2,2
5617,71471977,67270653,42,2,2
5618,73104113,73255316,42,2,2
5619,72019319,72366603,42,2,2
5620,72754576,72753731,42,2,2
5621,71452486,71785941,42,2,2
5622,73231609,73423198,42,2,2
5623,73265609,73396778,42,2,2
5624,72655069,73227485,42,2,2
5625,10403056,73320484,42,2,2
5626,12364143,29359565,42,2,2
5627,73452772,73452770,42,2,2
5628,70793843,72399758,42,2,2
5629,72323161,73005229,42,2,2
5630,56301929,71994276,42,2,2
5631,72007399,73419453,42,2,2
5632,73181397,73259705,42,1,2
5633,71759106,21456350,42,2,2
5634,28052583,29359565,42,2,2
5635,51481941,71464875,42,2,2
5636,63276814,71994276,42,2,2
5637,61381087,73164816,42,2,2
5638,73323200,29359565,42,2,2
5639,70809047,72693336,42,2,2
5640,73390501,29359565,42,2,2
5641,26015423,38538087,42,2,2
5642,73427680,73427683,42,2,2
5643,71782193,74045630,42,2,2
5644,72754308,72753731,42,2,2
5645,62852493,72404137,42,2,2
5646,73448434,73448313,42,2,2
5647,26889508,73407499,42,2,2
5648,72301118,72631022,42,1,1
5649,70788772,71465949,42,2,2
5650,72038038,73156778,42,2,2
5651,70808529,26015423,42,2,2
5652,72310912,72676611,42,2,2
5653,7586795,72719465,42,2,2
5654,73024526,12649359,42,2,2
5655,65200348,12649359,42,2,2
5656,73390287,29359565,42,2,2
5657,72292001,73298530,42,2,2
5658,72001817,72313155,42,2,2
5659,72015849,72366603,42,2,2
5660,3182916,35202200,42,2,2
5661,72675132,47066538,42,2,2
5662,71783466,38538087,42,2,2
5663,70809047,71784347,42,2,2
5664,73020435,12649359,42,2,2
5665,72369621,47066538,42,2,2
5666,72739775,59650535,42,2,2
5667,72345473,62853032,42,2,2
5668,74437816,39389635,42,2,2
5669,21456350,72753731,42,2,2
5670,4774203,73195156,42,2,2
5671,71540013,72748868,42,2,2
5672,34717366,72366603,42,2,2
5673,15108363,73227485,42,2,2
5674,71539583,72332073,42,2,2
5675,72339830,72339826,42,2,2
5676,73040985,73220479,42,2,2
5677,71782454,73126722,42,2,2
5678,72663371,73248748,42,2,2
5679,71452206,71785941,42,2,2
5680,73265734,73265609,42,2,2
5681,73019084,73254900,42,2,2
5682,19468516,64876822,42,2,2
5683,73322396,73322253,42,2,2
5684,73232400,73330801,42,2,2
5685,71458178,72659140,42,2,2
5686,35933803,73319967,42,2,2
5687,73026449,73227485,42,2,2
5688,70795614,72322745,42,2,2
5689,27529041,73079192,42,2,2
5690,72372624,73430678,42,2,2
5691,72309891,72652189,42,2,2
5692,62853032,73314498,42,2,2
5693,71997478,39457631,42,2,2
5694,71765185,72753731,42,2,2
5695,71469233,73376933,42,2,2
5696,72311131,72748868,42,2,2
5697,71748458,71988265,42,1,1
5698,4774203,73005229,42,2,2
5699,24450719,72719465,42,2,2
5700,70804747,72399758,42,2,2
5701,3182916,10403056,42,2,2
5702,42071940,60514648,42,2,2
5703,71153737,71759106,42,2,2
5704,72394107,72639751,42,2,2
5705,73390318,29359565,42,2,2
5706,73011011,73423191,42,2,2
5707,73322410,73322415,42,2,2
5708,48473207,38538087,42,2,2
5709,65381198,29359565,42,2,2
5710,28476094,73031052,42,2,2
5711,27529062,73405590,42,2,2
5712,73134945,73423191,42,2,2
5713,73265734,73330801,42,2,2
5714,72676869,73227485,42,2,2
5715,71469947,72360542,42,2,2
5716,59026409,71457494,42,2,2
5717,73127308,73127326,42,2,2
5718,25023305,72748868,42,2,2
5719,34717366,73319273,42,2,2
5720,39871706,71464875,42,2,2
5721,73093813,73093815,42,2,2
5722,72745393,73435743,42,2,2
5723,70806806,26015423,42,2,2
5724,70808149,72753731,42,2,2
5725,70794859,71774870,42,2,2
5726,73093651,73093655,42,2,2
5727,73390319,29359565,42,2,2
5728,72759066,73333903,42,2,2
5729,72309889,73005229,42,2,2
5730,71484566,72719465,42,2,2
5731,71455569,73303336,42,2,2
5732,70782891,72399758,42,2,2
5733,72315168,72654382,42,2,2
5734,8593470,73330801,42,2,2
5735,61722446,73143856,42,2,2
5736,72307784,73010956,42,2,2
5737,71783665,73005229,42,2,2
5738,71852969,4774203,42,2,2
5739,72311922,72672420,42,2,2
5740,73230613,73230612,42,2,2
5741,72052004,38538087,42,2,2
5742,73449630,73449392,42,2,2
5743,73078614,73433657,42,2,2
5744,34978872,72646907,42,2,2
5745,72737134,73325497,42,2,2
5746,72628700,73031052,42,1,2
5747,73262071,73330801,42,2,2
5748,73143399,73143850,42,2,2
5749,73162050,73161944,42,2,2
5750,99300566,73390493,42,2,2
5751,73220479,73223960,42,2,1
5752,73230578,73423179,42,2,2
5753,73427492,73427496,42,2,2
5754,70791700,71464875,42,2,2
5755,71479939,99936595,42,2,2
5756,55483333,73319273,42,2,2
5757,71469450,71780531,42,2,2
5758,62852493,63315686,42,2,2
5759,72291259,72367456,42,2,2
5760,71781603,73126242,42,2,2
5761,71773399,72322933,42,2,2
5762,1876609,73005229,42,2,2
5763,71785941,72030404,42,2,2
5764,70816180,71475838,42,2,2
5765,73405613,73405590,42,1,2
5766,72336581,73114036,42,2,2
5767,71450904,71992858,42,1,1
5768,73390532,29359565,42,2,2
5769,72748868,41342269,42,2,2
5770,72014983,72339830,42,2,2
5771,72679225,73429057,42,2,2
5772,72300741,73142649,42,2,2
5773,72631469,73279925,42,1,2
5774,72366200,72753731,42,2,2
5775,73046407,73279924,42,2,2
5776,28476094,72753731,42,2,2
5777,73128988,73331130,42,2,2
5778,72294238,73279924,42,1,2
5779,73304111,73330801,42,2,2
5780,16543315,72309891,42,2,2
5781,72293189,72659140,42,2,2
5782,73138429,12649359,42,2,2
5783,10403056,73449392,42,2,2
5784,73156131,73429588,42,2,2
5785,72310963,72628651,42,2,1
5786,72338353,19270209,42,1,1
5787,72001817,73449392,42,2,2
5788,3141442,31240896,42,2,2
5789,22583076,73293386,42,2,2
5790,8993505,73005229,42,2,2
5791,71472208,71784334,42,2,2
5792,72755861,73160817,42,2,2
5793,73316302,73407499,42,2,2
5794,73025810,12649359,42,2,2
5795,1885253,29945232,42,2,2
5796,73304111,40344642,42,2,2
5797,73341034,73404024,42,2,2
5798,1876609,71992246,42,2,2
5799,72308400,72645876,42,2,2
5800,73406957,73435939,42,1,1
5801,73424761,73424756,42,2,2
5802,73393419,32844990,42,2,2
5803,35933803,73319273,42,2,2
5804,63082185,12649359,42,2,2
5805,71785237,72376585,42,2,2
5806,71803875,73449392,42,2,2
5807,73093992,73390320,42,2,2
5808,72738461,73046246,42,2,2
5809,3141442,72740797,42,2,2
5810,72027726,72755861,42,2,2
5811,3762827,73255316,42,2,2
5812,25023305,38538087,42,2,2
5813,34717366,73043032,42,2,2
5814,71852969,73005229,42,2,2
5815,72313653,73005229,42,2,2
5816,26015423,73218502,42,2,2
5817,3104636,73005229,42,2,2
5818,71469947,72753731,42,2,2
5819,73312891,73330801,42,2,2
5820,73303338,74045630,42,2,2
5821,72313164,73005229,42,2,2
5822,72295265,72631015,42,1,1
5823,73390485,29359565,42,2,2
5824,24450719,21456350,42,2,2
5825,70891176,26015423,42,2,2
5826,72310282,73279924,42,2,2
5827,73016471,73303338,42,2,2
5828,21257238,72741780,42,2,2
5829,72039705,72039808,42,2,2
5830,73390503,29359565,42,2,2
5831,24108173,99930816,42,2,2
5832,971497,73405590,42,2,2
5833,21456350,23576717,42,2,2
5834,73243718,73269204,42,2,2
5835,72013644,72753731,42,2,2
5836,61381087,73195156,42,2,2
5837,72345473,47066538,42,2,2
5838,3141442,73317163,42,2,2
5839,28277820,73131230,42,2,2
5840,18927690,72363609,42,2,2
5841,1744093,73327121,42,2,2
5842,72363969,72748868,42,2,2
5843,70807402,73029817,42,2,2
5844,73046246,74437816,42,2,2
5845,73429057,73428868,42,2,2
5846,22583076,73439093,42,2,2
5847,71997284,72313164,42,2,2
5848,71785237,21456350,42,2,2
5849,31240896,72753731,42,2,2
5850,34978872,72748868,42,2,2
5851,73232400,29359565,42,2,2
5852,99936160,72357297,42,2,2
5853,65381198,992596,42,2,2
5854,95171121,94812234,42,2,2
5855,47066538,74322033,42,2,2
5856,73439093,73440629,42,2,2
5857,73390509,29359565,42,2,2
5858,72668944,73330801,42,2,2
5859,73333903,73333765,42,2,2
5860,72320393,72748868,42,2,2
5861,72342563,72746733,42,2,2
5862,69352049,73394099,42,2,2
5863,73253059,73253055,42,2,2
5864,71769536,71988438,42,2,1
5865,72035146,73164816,42,2,2
5866,72013370,72341904,42,2,2
5867,72758083,30442365,42,2,2
5868,61381087,72719465,42,2,2
5869,72755708,72753731,42,2,2
5870,72650058,73269600,42,2,2
5871,73144109,73144111,42,2,2
5872,73027901,12649359,42,2,2
5873,72645876,37085642,42,2,2
5874,73390319,73411468,42,2,2
5875,29945232,35202200,42,2,2
5876,73243718,42874117,42,2,2
5877,71783665,21456350,42,2,2
5878,72687354,73449392,42,2,2
5879,70817010,73178055,42,2,2
5880,29945232,73029338,42,2,2
5881,71450359,72356893,42,2,2
5882,72341023,72741245,42,2,2
5883,71774000,22808307,42,2,2
5884,72014021,72322933,42,2,2
5885,31240896,73129219,42,2,2
5886,72999519,73254900,42,2,2
5887,71450697,71988421,42,1,1
5888,71460296,71989992,42,1,1
5889,70794158,71466686,42,2,2
5890,35202200,73327121,42,2,2
5891,73219267,73241949,42,2,2
5892,73394080,73394077,42,2,2
5893,72339826,72738461,42,2,2
5894,73271339,73271334,42,2,2
5895,72739291,73020810,42,2,2
5896,44252097,73279924,42,2,2
5897,67270653,72300741,42,2,2
5898,72376933,73155263,42,1,1
5899,73079735,73323200,42,2,2
5900,71450516,71988753,42,1,1
5901,34717366,73428447,42,2,2
5902,72640196,73187971,42,2,2
5903,62852272,71771201,42,2,2
5904,70791195,71450526,42,2,1
5905,73028563,73279924,42,2,2
5906,72838962,73390319,42,2,2
5907,71852969,72719465,42,2,2
5908,71787142,73382493,42,2,2
5909,72373063,72373071,42,2,2
5910,73322253,32469094,42,2,2
5911,63276814,72332073,42,2,2
5912,72312160,72652439,42,2,2
5913,72097671,72332073,42,2,2
5914,70773176,72366178,42,2,2
5915,39457631,73227485,42,2,2
5916,34978872,73405613,42,2,1
5917,73406957,73405590,42,1,2
5918,71998553,72307356,42,2,2
5919,70795227,72399758,42,2,2
5920,72344713,73077092,42,2,2
5921,73093813,73227485,42,2,2
5922,73331607,73336710,42,2,2
5923,5274025,72039705,42,2,2
5924,4774203,47066538,42,2,2
5925,73381044,73386944,42,2,2
5926,1876609,72753731,42,2,2
5927,71783466,72753731,42,2,2
5928,73005569,73005229,42,2,2
5929,71466671,72748868,42,2,2
5930,71480706,72753731,42,2,2
5931,70790524,71465949,42,2,2
5932,72304469,73128797,42,2,2
5933,99936152,99936160,42,2,2
5934,34924148,73227485,42,2,2
5935,73423187,73444832,42,2,2
5936,8993505,73195156,42,2,2
5937,72652189,73241936,42,2,2
5938,73319075,73324460,42,2,2
5939,3141442,72705659,42,2,2
5940,72366373,73422960,42,2,2
5941,11057227,72345473,42,2,2
5942,3182916,73449392,42,2,2
5943,70757092,72314623,42,2,2
5944,71474544,73161944,42,2,2
5945,70794181,71466686,42,2,2
5946,73011011,73423187,42,2,2
5947,10403056,73327121,42,2,2
5948,71759106,72669691,42,2,2
5949,62852493,73150943,42,2,2
5950,71146401,71463388,42,2,2
5951,44252097,73337711,42,2,2
5952,21456350,73428094,42,2,2
5953,71493745,38538087,42,2,2
5954,99971537,83041060,42,2,2
5955,58210472,73449392,42,2,2
5956,73320942,73404024,42,2,2
5957,3182916,73330801,42,2,2
5958,55872688,73230989,42,2,2
5959,73221486,69094840,42,2,1
5960,35202200,73320484,42,2,2
5961,73381464,73415178,42,2,2
5962,71770124,21456350,42,2,2
5963,24108824,72047881,42,2,2
5964,70805017,72291259,42,2,2
5965,72048321,72332073,42,2,2
5966,73126392,12649359,42,2,2
5967,41342269,65381198,42,2,2
5968,50322472,72404137,42,2,2
5969,72632811,73000659,42,1,1
5970,71463388,71756544,42,2,2
5971,73124684,73303336,42,2,2
5972,73008508,47066538,42,2,2
5973,72357297,72357295,42,2,2
5974,10403056,73227485,42,2,2
5975,72684331,73024518,42,2,2
5976,73243718,3141441,42,2,2
5977,70261846,71774214,42,1,1
5978,5427127,71852969,42,2,2
5979,72313640,47066538,42,2,2
5980,72741245,99175682,42,2,2
5981,26151176,72753731,42,2,2
5982,65200348,73227485,42,2,2
5983,71457236,71994276,42,2,2
5984,73132134,73422960,42,2,2
5985,72686846,73227485,42,2,2
5986,71852969,72332073,42,2,2
5987,73002101,73891549,42,2,2
5988,71772140,73320942,42,2,2
5989,73323200,73338129,42,2,2
5990,71783466,21456350,42,2,2
5991,72014021,73405590,42,2,2
5992,71479939,21456350,42,2,2
5993,73026785,73253065,42,2,2
5994,33056743,35202200,42,2,2
5995,73111780,73330801,42,2,2
5996,73390493,29359565,42,2,2
5997,73390299,73319073,42,2,2
5998,73324460,72292510,42,2,2
5999,34978872,71451632,42,2,1
6000,11057227,38538087,42,2,2
6001,71484566,72040579,42,2,2
6002,73390311,29359565,42,2,2
6003,73142922,73221729,42,2,2
6004,73154819,73406957,42,1,1
6005,71449573,71756544,42,1,2
6006,72755954,73160604,42,2,2
6007,72734954,35202200,42,2,2
6008,71211332,34672686,42,2,2
6009,70803595,38538087,42,2,2
6010,72294265,73031052,42,1,2
6011,72294986,73142649,42,2,2
6012,72322933,44252097,42,2,2
6013,73325126,73325011,42,2,2
6014,71762296,71990001,42,2,1
6015,70790368,72322753,42,2,2
6016,73142649,73429588,42,2,2
6017,71771201,72013409,42,2,2
6018,70791700,71465621,42,2,2
6019,72297799,73195156,42,2,2
6020,73230576,73231321,42,2,2
6021,72027995,16303980,42,2,2
6022,73134945,73231487,42,2,2
6023,73127901,73331130,42,2,2
6024,70794785,71466686,42,2,2
6025,70790532,55483333,42,2,2
6026,71457494,72664211,42,2,2
6027,8993505,61381087,42,2,2
6028,5427127,73382392,42,2,2
6029,71465621,71774454,42,2,2
6030,73386944,73414710,42,2,2
6031,72737121,73046407,42,2,2
6032,73390415,29359565,42,2,2
6033,72710228,35202200,42,2,2
6034,71996752,19893937,42,2,2
6035,33643200,11494449,42,2,2
6036,72664211,35202200,42,2,2
6037,61381087,73279924,42,2,2
6038,73303326,73386944,42,2,2
6039,73081948,73405590,42,2,2
6040,3141442,72763583,42,2,2
6041,70262115,73227485,42,2,2
6042,8993505,72719465,42,2,2
6043,72008416,72322753,42,2,2
6044,70807119,73029817,42,2,2
6045,51481472,72301127,42,2,2
6046,73316972,1720404,42,2,2
6047,40441445,73003343,42,1,1
6048,39579579,73242219,42,2,2
6049,72369621,73005229,42,2,2
6050,34978872,34717366,42,2,2
6051,72310282,72653185,42,2,2
6052,71774870,38538087,42,2,2
6053,73144076,73144105,42,2,2
6054,71493868,73410256,42,2,1
6055,72026789,72360542,42,2,2
6056,19468516,62853047,42,2,2
6057,70791449,72741461,42,2,2
6058,73395909,73394099,42,2,2
6059,73322415,73411488,42,2,2
6060,71146233,29925279,42,2,2
6061,73390529,29359565,42,2,2
6062,72741476,73227485,42,2,2
6063,73390525,29359565,42,2,2
6064,99936595,99106835,42,2,2
6065,73127726,73303336,42,2,2
6066,73323200,73338317,42,2,2
6067,73041100,73040985,42,2,2
6068,73008812,47066538,42,2,2
6069,26514157,71756544,42,2,2
6070,72370201,47066538,42,2,2
6071,72654611,35202200,42,2,2
6072,26015423,72753731,42,2,2
6073,73411472,73411468,42,2,2
6074,71761861,21456350,42,2,2
6075,73043032,73293386,42,2,2
6076,72737084,73884417,42,2,2
6077,45739524,73449392,42,2,2
6078,31240896,73319273,42,2,2
6079,72740996,73114036,42,2,2
6080,73167593,73231487,42,2,2
6081,73331130,73422970,42,2,2
6082,1153751,35202200,42,2,2
6083,73376536,73376533,42,2,2
6084,41342269,12649359,42,2,2
6085,71782193,72291259,42,2,2
6086,72376589,47066538,42,2,2
6087,71783466,71993480,42,2,1
6088,72652439,73250180,42,2,2
6089,71461143,73115165,42,2,2
6090,73154970,73435969,42,1,1
6091,52629852,72753731,42,2,2
6092,72315761,73454601,42,2,2
6093,72679040,1879697,42,2,2
6094,72301537,86403626,42,2,2
6095,11604903,73279924,42,2,2
6096,70813735,34907021,42,2,2
6097,50322472,73128058,42,2,2
6098,72038081,74664021,42,2,2
6099,7636537,38791763,42,2,2
6100,48471275,47066538,42,2,2
6101,1879697,73250896,42,2,2
6102,73410174,73410170,42,2,2
6103,72007399,72719465,42,2,2
6104,73140150,73227485,42,2,2
6105,71465572,71990565,42,2,1
6106,73331130,73330801,42,2,2
6107,29766506,51481472,42,2,2
6108,72038038,72748868,42,2,2
6109,73005229,27575460,42,2,2
6110,73018941,12649359,42,2,2
6111,72344466,73077092,42,2,2
6112,32469094,73322404,42,2,2
6113,16304794,63315686,42,2,2
6114,72015519,38538087,42,2,2
6115,73155019,73154970,42,1,1
6116,73347193,73448313,42,2,2
6117,71239759,72343965,42,2,2
6118,70819260,73328203,42,2,2
6119,73155694,24106905,42,2,2
6120,73390521,29359565,42,2,2
6121,71211332,71817211,42,2,2
6122,71769835,72341023,42,2,2
6123,11604903,73330801,42,2,2
6124,57176813,72728376,42,2,2
6125,73095809,73293386,42,2,2
6126,73026544,73279925,42,2,2
6127,73021481,73257202,42,2,2
6128,73104113,49381958,42,2,2
6129,61381087,73191568,42,2,2
6130,73406391,73405590,42,1,2
6131,72679147,73227485,42,2,2
6132,34978872,73128058,42,2,2
6133,73027878,12649359,42,2,2
6134,65381198,73405590,42,2,2
6135,72097671,73279924,42,2,2
6136,94812234,73263638,42,2,2
6137,73390299,29359565,42,2,2
6138,72637933,73001042,42,1,1
6139,26514157,72748868,42,2,2
6140,72738461,73031052,42,2,2
6141,73077620,44252097,42,2,2
6142,73025576,73227485,42,2,2
6143,38538087,35202200,42,2,2
6144,73406158,73405590,42,2,2
6145,44252097,73448313,42,2,2
6146,70765090,72310963,42,2,2
6147,73411488,73411530,42,2,2
6148,71760351,72667271,42,2,2
6149,72655069,73247526,42,2,2
6150,73279925,73279924,42,2,2
6151,73093655,43161721,42,2,2
6152,72306197,73127308,42,2,2
6153,41319424,29359565,42,2,2
6154,73230578,73230576,42,2,2
6155,71765028,21456350,42,2,2
6156,72653185,73279924,42,2,2
6157,73127320,73127326,42,2,2
6158,73079635,73347204,42,2,2
6159,73127721,73303336,42,2,2
6160,72639720,73187971,42,2,2
6161,23576717,73330801,42,2,2
6162,72647737,35202200,42,2,2
6163,34978872,55483333,42,2,2
6164,73262071,73262069,42,2,2
6165,73093992,12649359,42,2,2
6166,70836611,72332073,42,2,2
6167,72673478,35202200,42,2,2
6168,992596,73405590,42,2,2
6169,71453850,72027726,42,2,2
6170,73023585,73227485,42,2,2
6171,72040841,73187952,42,2,2
6172,73128790,73331130,42,2,2
6173,70791531,55483333,42,2,2
6174,73404067,73404024,42,1,2
6175,70786440,72748868,42,2,2
6176,72366603,63315686,42,2,2
6177,73265338,73424756,42,2,2
6178,70802464,38538087,42,2,2
6179,72097077,38538087,42,2,2
6180,5427127,72399758,42,2,2
6181,38791763,28387471,42,2,2
6182,71769536,72366603,42,2,2
6183,73423187,73423198,42,2,2
6184,70801166,49381958,42,2,2
6185,73019292,73429057,42,2,2
6186,73143856,73144076,42,2,2
6187,72357295,72357299,42,2,2
6188,73390502,29359565,42,2,2
6189,46070912,72014983,42,2,2
6190,73129197,73331130,42,2,2
6191,72027726,38538087,42,2,2
6192,72366190,73331130,42,2,2
6193,72313330,72655069,42,2,2
6194,73390289,29359565,42,2,2
6195,73248732,73248571,42,2,2
6196,28476094,73320484,42,2,2
6197,72015797,72344466,42,2,2
6198,72307355,47066538,42,2,2
6199,73031052,73279925,42,2,2
6200,72014986,72332073,42,2,2
6201,72313847,47066538,42,2,2
6202,73187943,12649359,42,2,2
6203,73129219,73422968,42,2,2
6204,71239798,73421688,42,2,2
6205,71774573,21456350,42,2,2
6206,72753731,65381198,42,2,2
6207,71472455,72035146,42,2,2
6208,72395378,8593470,42,2,2
6209,72728376,16304794,42,2,2
6210,38538087,73195156,42,2,2
6211,72021738,73041100,42,2,2
6212,72651643,73245006,42,2,2
6213,7251952,29359565,42,2,2
6214,11494449,72337299,42,2,2
6215,1153751,3182916,42,2,2
6216,71457961,71759111,42,2,2
6217,50409049,29359565,42,2,2
6218,73152219,73279925,42,2,2
6219,73187971,73444976,42,2,2
6220,28387471,27655201,42,2,2
6221,70859287,72748868,42,2,2
6222,73218946,73218944,42,2,1
6223,75938895,99971494,42,2,2
6224,73128790,73320484,42,2,2
6225,3141442,72712942,42,2,2
6226,71774573,72016026,42,2,2
6227,71822782,70262115,42,2,2
6228,71146392,71461143,42,2,2
6229,71465621,72399758,42,2,2
6230,71466671,71774573,42,2,2
6231,73430678,73430891,42,2,2
6232,1154526,35202200,42,2,2
6233,15108363,1153751,42,2,2
6234,73019144,12649359,42,2,2
6235,72666357,73024528,42,2,2
6236,71852969,25943399,42,2,2
